"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"01-03-23 / 12:14 PM","100-Level","106","19","3","630"
"01-03-23 / 09:05 AM","300-Level","312","17","2","1186.31"
"01-03-23 / 09:05 AM","300-Level","312","19","4","822.56"
"01-03-23 / 02:59 AM","300-Level","310","17","2","630"
"01-02-23 / 11:17 PM","100-Level Club","126C","23","1","1800"
"01-02-23 / 08:55 PM","Field Level","FLR-P","8","4","2886.88"
"01-02-23 / 08:55 PM","300-Level","340","11","4","779.24"
"01-02-23 / 08:55 PM","100-Level","113","38","2","1035"
"01-02-23 / 01:56 PM","200-Level","230","","3","1057.5"
"01-02-23 / 08:06 AM","300-Level","338","15","1","562.5"
"01-01-23 / 10:55 PM","Field Level","FLR-G","8","1","2081.7"
"01-01-23 / 07:24 PM","200-Level","228","5","2","900"
"01-01-23 / 01:32 PM","100-Level Club","110C","32","1","1260.11"
"12-31-22 / 02:42 PM","300-Level","309","23","1","450"
"12-31-22 / 11:33 AM","100-Level","131","24","2","810"
"12-31-22 / 11:33 AM","300-Level","324","20","2","697.5"
"12-30-22 / 01:52 PM","200-Level","244","7","2","540"
"12-30-22 / 02:56 AM","Field Level","FLR-J","32","1","1125"
"12-29-22 / 11:12 PM","300-Level","330","19","2","678.03"
"12-29-22 / 07:22 PM","Field Level","FLR-C","5","2","1980"
"12-29-22 / 07:39 AM","100-Level","116","46","2","1547.98"
"12-29-22 / 04:19 AM","200-Level","231","8","1","855"
"12-29-22 / 04:19 AM","300-Level","336","18","1","450.23"
"12-28-22 / 08:14 PM","300-Level","320","10","2","540"
"12-28-22 / 08:14 PM","S1 Suite Level","S131","36","2","1800"
"12-28-22 / 08:14 PM","300-Level","319","24","2","652.5"
"12-28-22 / 04:17 PM","100-Level","132","15","1","539.1"
"12-28-22 / 04:17 PM","200-Level","218","3","2","1001"
"12-28-22 / 02:13 AM","100-Level","131","31","3","1079.1"
"12-28-22 / 02:13 AM","100-Level","107","22","2","1530"
"12-28-22 / 02:13 AM","Field Level","FLR-B","25","2","1260"
"12-27-22 / 10:22 PM","300-Level","345","23","4","315"
"12-27-22 / 10:22 PM","300-Level","324","8","1","450"
"12-27-22 / 09:49 AM","Field Level","FLR-B","22","2","900"
"12-27-22 / 03:38 AM","100-Level Club","126C","28","2","1260"
"12-27-22 / 12:28 AM","300-Level","334","16","1","900"
"12-27-22 / 12:28 AM","300-Level","314","13","3","873"
"12-27-22 / 12:28 AM","100-Level","124","23","2","1125"
"12-27-22 / 12:28 AM","300-Level","309","25","4","499.5"
"12-26-22 / 02:39 PM","100-Level","132","33","2","889"
"12-26-22 / 02:39 PM","200-Level Club","236C","5","2","1080"
"12-26-22 / 04:29 AM","100-Level","124","10","3","1445.5"
"12-25-22 / 03:40 AM","100-Level","107","40","2","990"
"12-25-22 / 03:40 AM","300-Level","344","26","2","405"
"12-25-22 / 03:40 AM","300-Level","309","13","2","779.74"
"12-25-22 / 03:40 AM","300-Level","319","18","2","761.46"
"12-25-22 / 03:40 AM","100-Level","123","28","3","989.1"
"12-25-22 / 03:40 AM","100-Level","107","22","2","1080"
"12-24-22 / 10:56 PM","Field Level","FLR-A","32","1","1512"
"12-24-22 / 10:56 PM","100-Level Club","111C","1","2","2250"
"12-24-22 / 10:56 PM","300-Level","343","16","5","562.5"
"12-24-22 / 10:56 PM","300-Level","314","10","2","720"
"12-24-22 / 10:56 PM","300-Level","324","20","2","675"
"12-24-22 / 10:56 PM","100-Level","115","27","2","945"
"12-24-22 / 03:53 PM","300-Level","331","26","2","765"
"12-24-22 / 03:53 PM","100-Level Club","112C","17","2","1084.5"
"12-24-22 / 03:53 PM","300-Level","314","18","1","540"
"12-24-22 / 03:53 PM","300-Level","347","7","2","590"
"12-24-22 / 03:53 PM","100-Level","121","43","5","1485"
"12-24-22 / 03:53 PM","200-Level","217","6","2","990"
"12-24-22 / 09:25 AM","100-Level Club","129C","12","2","1349.1"
"12-24-22 / 05:33 AM","200-Level Club","211C","9","2","1358"
"12-24-22 / 05:33 AM","100-Level","120","32","2","1003.95"
"12-23-22 / 04:18 PM","300-Level","325","23","3","675"
"12-23-22 / 04:18 PM","300-Level","321","20","1","405"
"12-23-22 / 04:18 PM","300-Level","346","8","2","630"
"12-23-22 / 04:18 PM","200-Level","234","8","3","1170"
"12-23-22 / 04:18 PM","100-Level Club","111C","13","2","1530"
"12-23-22 / 10:50 AM","100-Level Club","127C","34","2","1419.3"
"12-23-22 / 10:50 AM","300-Level","323","22","2","782.04"
"12-23-22 / 10:50 AM","300-Level","340","1","2","1029"
"12-23-22 / 04:03 AM","100-Level","120","45","2","900"
"12-23-22 / 04:03 AM","200-Level","206","1","3","630"
"12-23-22 / 04:03 AM","200-Level","221","9","1","720"
"12-22-22 / 03:03 PM","200-Level","239","9","2","900"
"12-22-22 / 03:03 PM","300-Level","331","20","2","495"
"12-22-22 / 07:26 AM","100-Level","124","10","3","1445.5"
"12-22-22 / 07:26 AM","Field Level","FLR-N","22","2","1744.4"
"12-22-22 / 07:26 AM","Field Level","FLR-M","5","1","2548"
"12-22-22 / 07:26 AM","300-Level","335","21","6","1078"
"12-21-22 / 11:40 PM","Field Level","FLR-J","19","2","1749.6"
"12-21-22 / 11:40 PM","100-Level","133","38","2","540"
"12-21-22 / 11:40 PM","300-Level","314","10","3","720"
"12-21-22 / 11:40 PM","100-Level Club","126C","","4","2002.5"
"12-21-22 / 11:40 PM","100-Level","121","13","2","1080"
"12-21-22 / 07:17 PM","100-Level Club","130C","30","4","1440"
"12-21-22 / 07:17 PM","300-Level","336","23","1","585"
"12-21-22 / 03:06 PM","Field Level","FLR-C","22","2","1424.1"
