"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"12-25-22 / 09:40 PM","Upper Concourse","449","18","2","427.5"
"12-25-22 / 09:40 PM","Mezzanine","328","11","4","800.8"
"12-25-22 / 09:40 PM","Mezzanine","317","2","2","1125"
"12-25-22 / 09:40 PM","Mezzanine","328","6","2","791.7"
"12-25-22 / 09:40 PM","Mezzanine","327","11","2","1350"
"12-25-22 / 09:40 PM","Field","G","27","1","1080"
"12-25-22 / 03:18 PM","Club Mezzanine","C313","13","2","845.27"
"12-25-22 / 03:18 PM","Club Mezzanine","C309","5","4","969.03"
"12-25-22 / 03:18 PM","Upper Concourse","412","25","4","531.44"
"12-25-22 / 03:18 PM","Upper Concourse","422","22","3","517.5"
"12-25-22 / 03:18 PM","Upper Concourse","442","12","2","531.44"
"12-25-22 / 11:22 AM","Main","224","12","2","1034.17"
"12-25-22 / 11:22 AM","Upper Concourse","441","20","4","490.49"
"12-25-22 / 11:22 AM","Mezzanine","327","4","2","787.15"
"12-25-22 / 07:30 AM","Upper Concourse","442","22","3","522.34"
"12-25-22 / 07:30 AM","Upper Concourse","421","4","2","504"
"12-25-22 / 03:40 AM","Upper Concourse","444","21","4","427.5"
"12-25-22 / 03:40 AM","Upper Concourse","412","28","2","559.58"
"12-25-22 / 03:40 AM","Main","242","15","2","585"
"12-25-22 / 03:40 AM","Upper Concourse","443","18","3","568.75"
"12-25-22 / 03:40 AM","Club Hall of Fame","C136","11","2","2047.5"
"12-24-22 / 10:56 PM","Upper Concourse","412","14","2","585"
"12-24-22 / 10:56 PM","Main","219","10","2","930.5"
"12-24-22 / 03:53 PM","Club Mezzanine","C335","9","2","855"
"12-24-22 / 03:53 PM","Hall of Fame","125","15","4","1186.75"
"12-24-22 / 03:53 PM","Club Mezzanine","C338","4","3","1066.03"
"12-24-22 / 03:53 PM","Field","G","6","2","1487.02"
"12-24-22 / 03:53 PM","Club Mezzanine","C339","4","2","683"
"12-24-22 / 03:53 PM","Hall of Fame","129","7","4","1472.58"
"12-24-22 / 03:53 PM","Club Hall of Fame","C137","17","7","2037"
"12-24-22 / 03:53 PM","Club Mezzanine","C335","9","2","901.93"
"12-24-22 / 09:25 AM","Upper Concourse","412","25","2","531.44"
"12-24-22 / 01:50 AM","Upper Concourse","439","24","2","490.49"
"12-24-22 / 01:50 AM","Main","204","12","3","891"
"12-24-22 / 01:50 AM","Mezzanine","327","15","2","755.98"
"12-23-22 / 09:50 PM","Field","K","14","2","1296.75"
"12-23-22 / 09:50 PM","Upper Concourse","439","28","2","522.34"
"12-23-22 / 09:50 PM","Field","P","19","2","1588.35"
"12-23-22 / 09:50 PM","Upper Concourse","442","21","6","532.35"
"12-23-22 / 09:50 PM","Field","P","5","6","2646.53"
"12-23-22 / 01:37 AM","Hall of Fame","144","20","2","720"
"12-23-22 / 01:37 AM","Field","K","14","2","1296.75"
"12-23-22 / 01:37 AM","Upper Concourse","448","26","4","630"
"12-23-22 / 01:37 AM","Mezzanine","329","8","4","877.5"
"12-23-22 / 01:37 AM","Club Hall of Fame","C112","4","2","2134"
"12-23-22 / 01:37 AM","Upper Concourse","443","17","2","765"
"12-23-22 / 01:37 AM","Club Main","C214","9","2","900"
"12-23-22 / 01:37 AM","Mezzanine","303","15","2","495"
"12-23-22 / 01:37 AM","Club Hall of Fame","C113","2","2","2131.5"
"12-22-22 / 07:25 AM","Main","242","1","3","881.02"
"12-22-22 / 07:25 AM","Club Mezzanine","C311","16","6","1008.42"
"12-22-22 / 07:25 AM","Upper Concourse","418","25","6","671.3"
"12-22-22 / 07:25 AM","Hall of Fame","119","21","6","1274"
"12-22-22 / 07:25 AM","Hall of Fame","125","8","6","1519"
"12-22-22 / 03:31 AM","Upper Concourse","439","28","3","522.34"
"12-22-22 / 03:31 AM","Mezzanine","343","7","2","517.99"
"12-22-22 / 03:31 AM","Mezzanine","342","4","2","550.25"
"12-22-22 / 03:31 AM","Upper Concourse","408","9","2","360"
"12-22-22 / 03:31 AM","Upper Concourse","433","1","1","445.49"
"12-21-22 / 11:40 PM","Mezzanine","343","9","2","488.94"
"12-21-22 / 11:40 PM","Main","217","3","1","1125"
"12-21-22 / 07:17 PM","Upper Concourse","442","13","2","536.9"
"12-21-22 / 07:17 PM","Mezzanine","327","4","2","837.2"
"12-21-22 / 07:17 PM","Club Main","C235","1","2","1575"
"12-21-22 / 07:17 PM","Upper Concourse","443","12","2","623.35"
"12-21-22 / 07:17 PM","Upper Concourse","412","29","2","527.8"
"12-21-22 / 07:17 PM","Club Mezzanine","C307","2","6","924.41"
"12-21-22 / 07:17 PM","Field","K","16","2","1710"
"12-21-22 / 07:17 PM","Upper Concourse","443","25","2","511.27"
"12-21-22 / 11:20 AM","Field","C","13","2","1811.82"
"12-21-22 / 11:20 AM","Upper Concourse","412","27","4","509.83"
"12-21-22 / 03:29 AM","Mezzanine","328","5","4","738.92"
"12-21-22 / 03:29 AM","Field","D","13","1","1215"
"12-21-22 / 03:29 AM","Upper Concourse","442","12","3","541.45"
"12-21-22 / 03:29 AM","Mezzanine","342","7","2","450"
"12-20-22 / 07:44 PM","Main","205","8","2","809.1"
"12-20-22 / 07:43 PM","Hall of Fame","126","5","2","1515.22"
"12-20-22 / 07:43 PM","Club Mezzanine","C311","8","2","978.58"
"12-20-22 / 07:43 PM","Hall of Fame","125","9","4","1392.39"
"12-20-22 / 07:43 PM","Main","218","12","2","1211.46"
"12-20-22 / 07:43 PM","Hall of Fame","119","17","2","1400.98"
"12-20-22 / 07:43 PM","Club Main","C213","6","2","1545.54"
"12-20-22 / 07:43 PM","Upper Concourse","410","20","6","595.46"
"12-20-22 / 07:43 PM","Upper Concourse","432","2","2","674.58"
"12-20-22 / 02:35 PM","Upper Concourse","417","26","2","493.27"
"12-20-22 / 02:35 PM","Hall of Fame","143","6","2","1001"
"12-20-22 / 02:35 PM","Club Mezzanine","C336","10","4","999.9"
"12-20-22 / 02:35 PM","Hall of Fame","128","9","2","1209.39"
"12-20-22 / 10:11 AM","Club Mezzanine","C308","11","2","832.5"
"12-20-22 / 06:04 AM","Upper Concourse","420","24","1","1350"
"12-19-22 / 09:27 PM","Mezzanine","328","6","2","738.01"
"12-19-22 / 09:27 PM","Upper Concourse","435","21","3","524.3"
"12-19-22 / 09:27 PM","Field","B","29","2","1518.09"
"12-19-22 / 09:27 PM","Field","C","20","2","1774.5"
"12-19-22 / 09:27 PM","Upper Concourse","443","5","2","626.99"
"12-19-22 / 09:27 PM","Upper Concourse","441","27","2","511.27"
"12-19-22 / 04:32 PM","Upper Concourse","413","10","2","450"
"12-19-22 / 04:32 PM","Upper Concourse","434","17","6","515.64"
"12-19-22 / 04:32 PM","Mezzanine","318","11","2","719.1"
"12-19-22 / 04:32 PM","Upper Concourse","414","15","4","1035.36"
"12-19-22 / 11:49 AM","Mezzanine","330","17","3","812.63"
"12-18-22 / 10:15 PM","Upper Concourse","432","11","6","546"
"12-18-22 / 10:15 PM","Mezzanine","303","6","4","511"
"12-18-22 / 05:40 PM","Hall of Fame","118","17","2","1080"
"12-18-22 / 01:15 PM","Hall of Fame","119","22","2","900"
"12-18-22 / 01:15 PM","Upper Concourse","438","24","2","562.39"
"12-18-22 / 12:09 AM","Upper Concourse","442","13","2","536.9"
"12-18-22 / 12:09 AM","Club Hall of Fame","C136","17","3","1935.15"
"12-17-22 / 07:14 PM","Upper Concourse","442","12","3","541.45"
"12-17-22 / 07:14 PM","Mezzanine","328","5","2","738.92"
"12-17-22 / 07:14 PM","Upper Concourse","440","25","2","585"
"12-17-22 / 02:30 PM","Upper Concourse","449","18","2","355.5"
"12-17-22 / 02:30 PM","Upper Concourse","410","9","1","395.1"
"12-17-22 / 02:30 PM","Field","A","3","2","2002.5"
"12-17-22 / 02:30 PM","Upper Concourse","405","18","2","450"
"12-17-22 / 05:16 AM","Upper Concourse","419","23","2","531.52"
"12-17-22 / 05:16 AM","Upper Concourse","432","22","2","559.65"
"12-17-22 / 12:40 AM","Hall of Fame","121","","6","1800"
"12-17-22 / 12:40 AM","Upper Concourse","443","19","4","546"
"12-16-22 / 07:34 PM","Upper Concourse","443","18","3","568.75"
"12-16-22 / 07:34 PM","Club Hall of Fame","C136","18","4","1896.35"
"12-16-22 / 07:34 PM","Club Mezzanine","C311","10","2","911.7"
"12-16-22 / 07:34 PM","Upper Concourse","442","16","2","586.95"
"12-16-22 / 07:34 PM","Upper Concourse","406","25","2","493.49"
"12-16-22 / 07:34 PM","Field","H","20","2","1791.72"
"12-16-22 / 02:25 PM","Hall of Fame","103","7","2","1108.38"
"12-16-22 / 02:25 PM","Field","C","14","6","1473.47"
"12-15-22 / 07:36 PM","Upper Concourse","448","5","2","533.5"
"12-15-22 / 07:36 PM","Upper Concourse","411","5","2","564.89"
"12-15-22 / 07:36 PM","Club Hall of Fame","C133","9","2","1349.1"
"12-15-22 / 02:07 PM","Upper Concourse","411","28","6","520.02"
"12-15-22 / 12:30 AM","Upper Concourse","434","22","3","567.84"
"12-15-22 / 12:30 AM","Mezzanine","317","17","2","854.1"
"12-15-22 / 12:30 AM","Field","H","2","2","2250"
"12-14-22 / 07:23 PM","Main","203","14","2","606.25"
"12-14-22 / 07:23 PM","Club Main","C207","6","2","1176"
"12-14-22 / 02:11 PM","Upper Concourse","435","9","2","593.1"
"12-14-22 / 05:19 AM","Upper Concourse","420","22","1","1350"
"12-14-22 / 05:19 AM","Upper Concourse","439","15","6","490"
"12-14-22 / 05:19 AM","Club Main","C235","10","2","1350"
"12-14-22 / 05:19 AM","Upper Concourse","420","","2","459"
"12-14-22 / 05:19 AM","Upper Concourse","443","13","2","567.84"
"12-14-22 / 05:19 AM","Upper Concourse","405","19","2","427.11"
"12-13-22 / 07:45 PM","Upper Concourse","441","15","2","495"
"12-13-22 / 07:45 PM","Club Mezzanine","C334","4","2","810"
"12-13-22 / 07:45 PM","Main","204","8","1","540"
"12-13-22 / 07:45 PM","Upper Concourse","407","21","2","607.5"
"12-13-22 / 07:45 PM","Upper Concourse","406","11","5","495"
"12-13-22 / 03:07 PM","Mezzanine","327","14","2","855"
"12-13-22 / 06:00 AM","Upper Concourse","418","27","2","765"
"12-13-22 / 06:00 AM","Upper Concourse","432","10","2","568.75"
"12-13-22 / 06:00 AM","Upper Concourse","448","2","3","464.07"
"12-12-22 / 11:15 PM","Mezzanine","328","17","4","657"
"12-12-22 / 11:15 PM","Field","N","20","4","1805.44"
"12-12-22 / 11:15 PM","Field","A","21","2","2161.39"
"12-12-22 / 11:15 PM","Upper Concourse","432","22","6","559.65"
"12-12-22 / 11:15 PM","Main","219","13","1","664.58"
"12-12-22 / 11:15 PM","Upper Concourse","421","12","2","675"
"12-12-22 / 11:15 PM","Mezzanine","327","15","4","873.96"
"12-12-22 / 11:15 PM","Upper Concourse","434","","2","780"
"12-12-22 / 03:56 PM","Field","N","20","6","1945.8"
"12-12-22 / 01:39 AM","Upper Concourse","407","10","2","360"
"12-12-22 / 01:39 AM","Club Hall of Fame","C136","10","2","1890"
"12-12-22 / 01:39 AM","Upper Concourse","435","24","3","581.03"
"12-12-22 / 01:39 AM","Main","226","14","2","1440"
"12-12-22 / 01:39 AM","Field","C","4","6","2830.24"
"12-11-22 / 07:50 PM","Upper Concourse","412","22","3","549.9"
"12-11-22 / 07:50 PM","Mezzanine","327","6","3","946.4"
"12-11-22 / 07:50 PM","Upper Concourse","443","16","4","595.14"
"12-11-22 / 07:50 PM","Upper Concourse","441","24","2","517.5"
"12-11-22 / 07:50 PM","Club Hall of Fame","C136","15","3","3150"
"12-11-22 / 05:52 AM","Upper Concourse","450","23","1","387.03"
"12-11-22 / 01:02 AM","Club Hall of Fame","C135","7","2","1790.1"
"12-11-22 / 01:02 AM","Hall of Fame","127","19","2","1172.99"
"12-11-22 / 01:02 AM","Mezzanine","316","9","1","810"
"12-10-22 / 07:43 PM","Hall of Fame","126","4","6","1455.09"
"12-10-22 / 07:43 PM","Upper Concourse","419","23","2","543.29"
"12-10-22 / 07:43 PM","Upper Concourse","443","12","6","623.35"
"12-10-22 / 07:43 PM","Upper Concourse","426","4","2","890.64"
"12-10-22 / 02:28 PM","Main","219","6","1","699.3"
"12-10-22 / 02:28 PM","Field","N","17","6","1851.33"
"12-10-22 / 02:28 PM","Mezzanine","327","12","6","1192.1"
"12-10-22 / 05:44 AM","Upper Concourse","420","","2","450"
"12-10-22 / 01:13 AM","Upper Concourse","450","19","1","495"
"12-10-22 / 01:13 AM","Upper Concourse","436","4","2","729"
"12-10-22 / 01:13 AM","Field","G","6","2","1620"
"12-09-22 / 08:16 PM","Club Hall of Fame","C115","17","2","1420.02"
"12-09-22 / 08:16 PM","Mezzanine","304","14","2","675"
"12-09-22 / 03:42 PM","Club Main","C235","10","2","1170"
"12-09-22 / 03:42 PM","Upper Concourse","443","21","6","559.65"
"12-09-22 / 03:42 PM","Upper Concourse","433","22","2","555.1"
"12-09-22 / 04:01 AM","Field","P","24","2","1530"
"12-09-22 / 12:09 AM","Upper Concourse","450","22","6","515.05"
"12-09-22 / 12:09 AM","Main","242","14","2","447.3"
"12-09-22 / 12:09 AM","Club Main","C232","12","3","1525.32"
"12-09-22 / 12:09 AM","Upper Concourse","406","21","2","1080"
"12-09-22 / 12:09 AM","Upper Concourse","412","3","2","731.7"
"12-08-22 / 07:39 PM","Main","242","14","2","447.3"
"12-08-22 / 03:17 PM","Main","230","13","2","899.1"
"12-08-22 / 03:17 PM","Upper Concourse","418","26","2","556.71"
"12-08-22 / 03:17 PM","Mezzanine","327","4","2","1087.45"
"12-08-22 / 06:58 AM","Upper Concourse","408","22","1","540"
"12-08-22 / 03:45 AM","Upper Concourse","451","3","4","464.74"
"12-08-22 / 03:45 AM","Mezzanine","327","3","3","1096.55"
"12-08-22 / 03:45 AM","Upper Concourse","427","5","2","810"
"12-07-22 / 08:39 PM","Upper Concourse","439","25","2","583.81"
"12-07-22 / 08:39 PM","Mezzanine","329","5","6","980.09"
"12-07-22 / 01:49 PM","Field","C","5","6","2801.8"
"12-07-22 / 01:49 PM","Upper Concourse","446","9","2","432"
"12-07-22 / 10:49 AM","Upper Concourse","418","26","4","556.71"
"12-07-22 / 02:58 AM","Main","229","12","3","1125"
"12-07-22 / 02:58 AM","Mezzanine","322","5","2","1071"
"12-06-22 / 11:41 PM","Hall of Fame","125","15","2","1361.7"
"12-06-22 / 11:41 PM","Upper Concourse","435","21","1","603.68"
"12-06-22 / 11:41 PM","Upper Concourse","432","2","2","713.71"
"12-06-22 / 05:12 PM","Mezzanine","329","7","3","900"
"12-06-22 / 05:12 PM","Club Hall of Fame","C135","14","3","1935.15"
"12-06-22 / 05:12 PM","Field","H","20","4","2520"
