"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"01-06-23 / 02:14 AM","300-Level","300-Level","8","1","674.42"
"01-05-23 / 10:11 PM","100-Level","117","21","2","775.03"
"01-05-23 / 10:11 PM","100-Level","117","6","4","990"
"01-05-23 / 10:11 PM","Field","B1","2","1","630"
"01-05-23 / 10:11 PM","400-Level","415","13","2","405"
"01-05-23 / 10:11 PM","100-Level","144","33","2","540"
"01-05-23 / 06:01 PM","East 200-Suite","E2026","1","6","1501.74"
"01-05-23 / 06:01 PM","100-Level","107","6","2","1080"
"01-05-23 / 06:01 PM","400-Level","409","7","2","360"
"01-05-23 / 02:27 PM","Field","A15","18","2","1485"
"01-05-23 / 02:27 PM","100-Level","C115","34","3","1215"
"01-05-23 / 02:27 PM","100-Level","C136","14","2","1278.7"
"01-05-23 / 04:13 AM","400-Level","431","6","4","335.58"
"01-05-23 / 04:13 AM","300-Level","334","13","1","270"
"01-05-23 / 04:13 AM","400-Level","411","9","2","360.9"
"01-05-23 / 04:13 AM","Field","B1","12","4","778.51"
"01-05-23 / 12:43 AM","300-Level","305","14","2","427.7"
"01-05-23 / 12:43 AM","Field","A8","20","4","1323"
"01-05-23 / 12:43 AM","100-Level","138","37","4","998.1"
"01-04-23 / 09:06 PM","300-Level","336","16","2","588"
"01-04-23 / 09:06 PM","100-Level","102","19","2","629.75"
"01-04-23 / 09:06 PM","Field","A7","30","1","810"
"01-04-23 / 09:06 PM","300-Level","300-Level","12","4","535.5"
"01-04-23 / 09:06 PM","100-Level","C112","25","2","882"
"01-04-23 / 09:06 PM","300-Level","318","9","2","396"
"01-04-23 / 09:06 PM","400-Level","413","6","2","500.85"
"01-04-23 / 09:06 PM","400-Level","410","2","2","359.1"
"01-04-23 / 09:06 PM","400-Level","413","11","2","457.92"
"01-04-23 / 05:21 PM","100-Level","128","13","2","900"
"01-04-23 / 01:26 PM","100-Level","102","14","2","705.32"
"01-04-23 / 01:26 PM","100-Level","138","18","3","1125"
"01-04-23 / 03:26 AM","Field","A2","9","2","1328.21"
"01-04-23 / 03:26 AM","100-Level","C133","30","4","1327.5"
"01-03-23 / 11:27 PM","100-Level","142","13","2","629.53"
"01-03-23 / 11:27 PM","400-Level","415","8","3","504"
"01-03-23 / 11:27 PM","200-Level","201","9","2","527.4"
"01-03-23 / 11:27 PM","300-Level","316","7","2","445.23"
"01-03-23 / 11:27 PM","Field","B3","9","3","719.1"
"01-03-23 / 11:27 PM","300-Level","315","7","2","539.1"
"01-03-23 / 11:27 PM","100-Level","C114","25","2","1035"
"01-03-23 / 11:27 PM","100-Level","102","20","2","629.75"
"01-03-23 / 11:27 PM","Field","A10","18","4","1170"
"01-03-23 / 11:27 PM","100-Level","101","32","2","698.4"
"01-03-23 / 11:27 PM","400-Level","412","2","2","597.8"
