"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"12-29-22 / 12:22 AM","Field","D","13","6","1318.1"
"12-28-22 / 04:17 PM","Upper","636","Q","2","551.46"
"12-28-22 / 12:23 PM","Upper","629","G","4","382.5"
"12-28-22 / 02:13 AM","Field","H","10","2","1355.67"
"12-28-22 / 02:13 AM","Lower","122","JJ","2","630"
"12-27-22 / 06:37 PM","Lower","121","CC","2","562.5"
"12-27-22 / 02:53 PM","Field","P","8","6","1715"
"12-27-22 / 03:38 AM","Field","N","2","2","1980"
"12-27-22 / 12:28 AM","Upper","627","P","2","360"
"12-27-22 / 12:28 AM","Club","333","M","2","838.8"
"12-27-22 / 12:28 AM","Upper","630","J","2","540"
"12-27-22 / 12:28 AM","Field","H","15","4","2100"
"12-25-22 / 09:40 PM","Upper","632","M","4","603.25"
"12-25-22 / 09:40 PM","Lower","129","L","2","1170"
"12-25-22 / 09:40 PM","Upper","616","N","2","450"
"12-25-22 / 09:40 PM","Lower","135","C","2","1432.94"
"12-25-22 / 03:40 AM","Upper","609","A","6","853.02"
"12-25-22 / 03:40 AM","Lower","108","J","1","759.52"
"12-24-22 / 10:56 PM","Field","B","3","2","1501.32"
"12-24-22 / 10:56 PM","Field","G","8","2","1152"
"12-24-22 / 10:56 PM","Field","G","3","2","1225"
"12-24-22 / 10:56 PM","Lower","102","EE","2","990"
"12-24-22 / 10:56 PM","Lower","130","B","2","903.21"
"12-24-22 / 12:58 PM","Upper","633","P","4","601.6"
"12-24-22 / 01:50 AM","Upper","642","N","3","776"
"12-23-22 / 09:50 PM","Field","C","21","1","2520"
"12-23-22 / 06:28 PM","Upper","636","Q","4","551.46"
"12-23-22 / 06:28 PM","Upper","645","C","3","436.5"
"12-23-22 / 06:28 PM","Upper","748","R","1","446.2"
"12-23-22 / 06:28 PM","Loge","511","K","2","499.5"
"12-23-22 / 06:28 PM","Lower","109","CC","6","765"
"12-23-22 / 07:21 AM","Club","Club","","2","720"
"12-23-22 / 01:37 AM","Lower","129","T","1","1530"
"12-23-22 / 01:37 AM","Lower","132","HH","1","678.03"
"12-23-22 / 01:37 AM","Field","F","7","6","1151.5"
"12-23-22 / 01:37 AM","Upper","634","T","2","493.56"
"12-23-22 / 01:37 AM","Field","B","24","3","1127"
"12-22-22 / 03:03 PM","Field","E","15","4","1687.5"
"12-22-22 / 03:03 PM","Field","G","2","2","1855.8"
"12-22-22 / 03:03 PM","Field","G","15","6","1462.5"
"12-22-22 / 07:26 AM","Lower","102","P","2","1372.25"
"12-22-22 / 07:26 AM","Club","316","N","2","700.7"
"12-22-22 / 07:26 AM","Club","331","K","4","827.12"
"12-22-22 / 07:26 AM","Lower","138","X","2","1465.1"
"12-22-22 / 07:26 AM","Loge","546","J","2","1127"
"12-22-22 / 07:26 AM","Field","N","21","3","2694.02"
"12-22-22 / 03:31 AM","Field","D","3","3","1898.8"
"12-22-22 / 03:31 AM","Lower","106","T","1","720"
"12-21-22 / 11:40 PM","Upper","641","","2","472.5"
"12-21-22 / 11:40 PM","Lower","101","S","3","1603.2"
"12-21-22 / 07:17 PM","Loge","514","J","1","279.9"
"12-21-22 / 07:17 PM","Field","P","2","2","1707.97"
"12-21-22 / 07:17 PM","Upper","609","P","3","565.25"
"12-21-22 / 11:20 AM","Field","H","20","2","1395"
"12-21-22 / 03:29 AM","Lower","129","P","2","1350"
"12-21-22 / 03:29 AM","Loge","515","MA","1","405"
