"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"12-30-22 / 03:05 AM","Upper Concourse","408","10","1","427.5"
"12-30-22 / 03:05 AM","Upper Concourse","436","25","4","456.82"
"12-30-22 / 03:05 AM","Upper Concourse","441","30","2","427.5"
"12-29-22 / 11:21 PM","Upper Concourse","449","22","2","400.5"
"12-29-22 / 11:21 PM","Club Mezzanine","C338","14","2","765"
"12-29-22 / 11:21 PM","Club Hall of Fame","C110","4","1","2250"
"12-29-22 / 11:21 PM","Upper Concourse","435","23","3","458.64"
"12-29-22 / 07:32 PM","Hall of Fame","121","22","2","900"
"12-29-22 / 07:32 PM","Club Mezzanine","C310","4","7","833.23"
"12-29-22 / 07:32 PM","Hall of Fame","144","8","2","765"
"12-29-22 / 07:32 PM","Club Hall of Fame","C113","7","2","1353.15"
"12-29-22 / 07:32 PM","Mezzanine","327","16","2","720"
"12-29-22 / 07:32 PM","Club Main","C206","9","2","979.02"
"12-29-22 / 07:32 PM","Upper Concourse","435","25","3","449.54"
"12-29-22 / 12:32 AM","Mezzanine","342","2","2","540"
"12-28-22 / 08:24 PM","Upper Concourse","435","9","2","495"
"12-28-22 / 08:24 PM","Upper Concourse","435","24","2","450.45"
"12-28-22 / 12:30 PM","Upper Concourse","449","16","2","396"
"12-27-22 / 10:32 PM","Upper Concourse","439","16","2","405"
"12-27-22 / 06:49 PM","Upper Concourse","411","28","1","450"
"12-27-22 / 06:49 PM","Club Hall of Fame","C135","14","2","1450.15"
"12-27-22 / 06:49 PM","Club Main","C236","11","4","1309.82"
"12-27-22 / 06:49 PM","Upper Concourse","436","4","1","538.35"
"12-27-22 / 06:49 PM","Upper Concourse","436","5","6","877.5"
"12-27-22 / 03:04 PM","Club Hall of Fame","C113","7","2","1353.15"
"12-27-22 / 03:49 AM","Mezzanine","324","4","2","1008"
"12-27-22 / 12:38 AM","Upper Concourse","435","24","6","450.45"
"12-26-22 / 04:57 PM","Club Hall of Fame","C114","5","2","1170"
"12-26-22 / 04:57 PM","Main","223","6","2","1372.5"
"12-26-22 / 02:44 PM","Upper Concourse","440","26","4","583.2"
"12-26-22 / 02:44 PM","Upper Concourse","436","25","2","456.82"
"12-26-22 / 04:40 AM","Upper Concourse","447","24","1","396"
"12-26-22 / 04:40 AM","Club Main","C235","1","4","1799.1"
"12-26-22 / 04:40 AM","Hall of Fame","121","21","1","1076.7"
"12-26-22 / 04:40 AM","Mezzanine","327","11","3","1062"
"12-26-22 / 04:40 AM","Upper Concourse","417","9","2","522.17"
"12-26-22 / 04:40 AM","Upper Concourse","422","19","6","469.09"
"12-25-22 / 03:23 PM","Upper Concourse","416","11","2","498.6"
"12-25-22 / 03:23 PM","Upper Concourse","449","25","2","387"
"12-25-22 / 03:23 PM","Main","227","14","3","810"
"12-25-22 / 03:23 PM","Field","H","4","2","1911"
"12-25-22 / 03:23 PM","Field","L","18","2","1541.54"
"12-25-22 / 11:31 AM","Club Main","C235","12","4","1260"
"12-25-22 / 07:42 AM","Field","D","7","2","1575"
"12-25-22 / 07:42 AM","Upper Concourse","441","30","2","427.5"
"12-25-22 / 03:54 AM","Club Hall of Fame","C133","9","2","990"
"12-24-22 / 11:11 PM","Field","L","18","2","1541.54"
"12-24-22 / 11:11 PM","Main","241","7","2","612"
"12-24-22 / 11:11 PM","Upper Concourse","435","25","3","449.54"
"12-24-22 / 07:45 PM","Upper Concourse","423","6","2","1000.6"
"12-24-22 / 07:45 PM","Mezzanine","319","15","3","765"
"12-24-22 / 07:45 PM","Upper Concourse","413","20","1","477"
"12-24-22 / 07:45 PM","Field","E","15","1","1249.49"
"12-24-22 / 04:07 PM","Upper Concourse","420","23","2","900"
"12-24-22 / 04:07 PM","Main","240","3","2","585"
"12-24-22 / 04:07 PM","Field","B","23","1","1163.03"
"12-23-22 / 09:59 PM","Mezzanine","317","8","4","675"
"12-23-22 / 09:59 PM","Upper Concourse","439","29","2","422.44"
"12-23-22 / 09:59 PM","Upper Concourse","415","6","2","562.5"
"12-23-22 / 06:36 PM","Field","J","25","2","1215"
"12-23-22 / 06:36 PM","Hall of Fame","128","9","6","1254.6"
"12-23-22 / 06:36 PM","Hall of Fame","123","13","2","895.5"
"12-23-22 / 06:36 PM","Club Main","C239","4","2","1530"
"12-23-22 / 06:36 PM","Club Main","C214","","2","900"
"12-23-22 / 11:01 AM","Upper Concourse","449","25","2","387"
"12-23-22 / 01:40 AM","Upper Concourse","411","28","2","450"
"12-23-22 / 01:40 AM","Upper Concourse","445","17","2","450"
"12-23-22 / 01:40 AM","Mezzanine","342","16","4","1080"
"12-22-22 / 03:40 AM","Hall of Fame","121","22","3","1350"
"12-21-22 / 11:49 PM","Main","241","1","4","540"
"12-21-22 / 11:49 PM","Hall of Fame","121","12","2","1116.09"
"12-21-22 / 11:49 PM","Main","229","7","2","865.01"
"12-21-22 / 07:27 PM","Upper Concourse","449","16","2","405"
"12-21-22 / 07:27 PM","Mezzanine","328","11","6","846.1"
"12-21-22 / 07:27 PM","Field","C","14","2","3150"
"12-21-22 / 07:27 PM","Club Mezzanine","C310","8","6","800.25"
"12-21-22 / 07:27 PM","Upper Concourse","418","27","2","495"
"12-21-22 / 07:24 AM","Mezzanine","342","12","4","495"
"12-20-22 / 11:59 PM","Field","D","4","2","1755"
"12-20-22 / 11:59 PM","Mezzanine","324","1","3","1080"
"12-20-22 / 07:56 PM","Club Mezzanine","C310","9","2","776"
"12-20-22 / 07:56 PM","Upper Concourse","413","20","4","445.5"
"12-20-22 / 07:56 PM","Club Main","C213","6","2","945"
"12-20-22 / 07:56 PM","Upper Concourse","450","11","2","400.5"
"12-20-22 / 07:56 PM","Field","H","4","2","1979.25"
"12-20-22 / 06:16 AM","Mezzanine","328","15","1","448.2"
"12-19-22 / 09:41 PM","Hall of Fame","119","8","2","1166.42"
"12-19-22 / 09:41 PM","Upper Concourse","409","28","2","441"
"12-19-22 / 04:50 PM","Upper Concourse","416","20","2","438.3"
"12-19-22 / 04:50 PM","Club Mezzanine","C336","16","2","763.49"
"12-19-22 / 12:00 PM","Hall of Fame","120","7","2","1080"
"12-19-22 / 12:00 PM","Field","M","19","2","1485"
"12-19-22 / 12:00 PM","Upper Concourse","442","13","2","427.5"
"12-19-22 / 12:00 PM","Hall of Fame","121","21","2","1076.7"
"12-19-22 / 03:31 AM","Club Mezzanine","C338","9","2","1080"
"12-19-22 / 03:31 AM","Upper Concourse","422","9","2","388.97"
"12-18-22 / 10:27 PM","Hall of Fame","127","14","2","1018.29"
"12-18-22 / 10:27 PM","Upper Concourse","432","21","4","382.5"
"12-18-22 / 10:27 PM","Upper Concourse","415","6","2","508.95"
"12-18-22 / 05:53 PM","Club Mezzanine","C311","16","2","720"
"12-18-22 / 05:53 PM","Field","N","20","6","1682.66"
"12-18-22 / 01:24 PM","Main","225","15","2","1350"
"12-18-22 / 01:24 PM","Hall of Fame","120","4","2","1102.5"
"12-18-22 / 04:40 AM","Field","C","5","1","2971.28"
"12-18-22 / 04:40 AM","Upper Concourse","432","22","2","475.51"
"12-18-22 / 12:19 AM","Club Main","C210","1","2","1230.93"
"12-18-22 / 12:19 AM","Hall of Fame","125","21","1","1035"
"12-17-22 / 07:24 PM","Hall of Fame","103","20","4","1620"
"12-17-22 / 07:24 PM","Club Mezzanine","C309","7","6","823.53"
"12-17-22 / 07:24 PM","Club Main","C236","11","4","810"
"12-17-22 / 07:24 PM","Field","M","13","2","1729"
"12-17-22 / 07:24 PM","Field","J","3","1","1710"
"12-17-22 / 02:42 PM","Upper Concourse","449","23","2","315"
"12-17-22 / 05:26 AM","Club Mezzanine","C311","16","2","720"
"12-17-22 / 05:26 AM","Mezzanine","343","8","2","575"
"12-16-22 / 07:45 PM","Club Mezzanine","C310","9","3","800.25"
"12-16-22 / 07:45 PM","Upper Concourse","447","21","2","850.5"
"12-16-22 / 02:37 PM","Field","F","10","2","2250"
"12-16-22 / 09:46 AM","Upper Concourse","449","10","2","404.1"
"12-16-22 / 05:24 AM","Club Hall of Fame","C136","17","4","1387.1"
"12-16-22 / 12:47 AM","Upper Concourse","409","13","2","454.5"
"12-15-22 / 07:47 PM","Club Main","C210","7","2","1163.03"
"12-15-22 / 07:47 PM","Club Main","C210","8","4","1454.03"
"12-15-22 / 07:47 PM","Club Hall of Fame","C110","17","2","1838.15"
"12-15-22 / 07:47 PM","Upper Concourse","435","","1","270"
"12-15-22 / 07:47 PM","Upper Concourse","434","21","2","490.5"
"12-15-22 / 07:47 PM","Upper Concourse","413","28","3","630"
"12-15-22 / 07:47 PM","Club Mezzanine","C333","5","2","832.5"
"12-15-22 / 05:27 AM","Club Mezzanine","C339","11","2","540"
"12-15-22 / 12:45 AM","Main","218","11","2","900"
"12-14-22 / 07:33 PM","Club Main","C210","12","2","949.4"
"12-14-22 / 07:33 PM","Hall of Fame","126","9","2","996.13"
"12-14-22 / 07:33 PM","Club Main","C208","12","6","1700.1"
"12-14-22 / 02:21 PM","Club Main","C238","8","4","810"
"12-14-22 / 02:21 PM","Club Hall of Fame","C106","18","2","899.1"
"12-14-22 / 02:21 PM","Field","K","17","2","1575"
"12-14-22 / 05:27 AM","Mezzanine","317","17","2","765"
"12-14-22 / 01:12 AM","Mezzanine","303","1","2","405"
"12-14-22 / 01:12 AM","Club Main","C210","13","2","1394.1"
"12-13-22 / 07:56 PM","Club Hall of Fame","C137","18","3","1843"
"12-13-22 / 07:56 PM","Mezzanine","329","5","2","696.15"
"12-13-22 / 07:56 PM","Main","218","11","2","900"
"12-13-22 / 06:08 AM","Club Hall of Fame","C136","18","2","1261"
"12-12-22 / 04:06 PM","Upper Concourse","449","12","3","450"
"12-12-22 / 04:06 PM","Upper Concourse","449","23","2","468"
"12-12-22 / 04:06 PM","Upper Concourse","420","3","2","1080"
"12-12-22 / 04:06 PM","Hall of Fame","124","20","2","1350"
"12-12-22 / 04:06 PM","Hall of Fame","126","21","5","1289.35"
"12-12-22 / 06:41 AM","Club Main","C210","1","4","1230.93"
"12-11-22 / 03:11 PM","Upper Concourse","442","15","6","724.66"
"12-11-22 / 03:11 PM","Mezzanine","327","16","2","735.26"
"12-11-22 / 10:28 AM","Club Main","C231","4","2","1039.5"
"12-11-22 / 10:28 AM","Hall of Fame","123","15","2","630"
"12-11-22 / 06:01 AM","Upper Concourse","438","27","2","414"
"12-11-22 / 06:01 AM","Upper Concourse","447","25","6","475.2"
"12-11-22 / 01:13 AM","Club Main","C232","7","2","920.53"
"12-10-22 / 07:53 PM","Main","227","14","1","764.39"
"12-10-22 / 07:53 PM","Club Main","C235","1","2","1170"
"12-10-22 / 09:53 AM","Upper Concourse","441","30","2","495"
"12-10-22 / 09:53 AM","Mezzanine","328","14","1","450"
"12-10-22 / 05:54 AM","Field","B","29","2","3700"
"12-10-22 / 01:25 AM","Club Hall of Fame","C114","8","2","1189.8"
"12-10-22 / 01:25 AM","Field","D","6","2","1993.5"
"12-10-22 / 01:25 AM","Field","G","5","2","2070"
"12-09-22 / 03:53 PM","Hall of Fame","126","13","2","929.7"
"12-09-22 / 04:13 AM","Club Main","C239","4","1","2250"
"12-09-22 / 04:13 AM","Club Mezzanine","C338","3","2","720"
"12-09-22 / 04:13 AM","Upper Concourse","418","24","2","527.7"
"12-09-22 / 04:13 AM","Field","C","4","2","2700"
"12-09-22 / 12:21 AM","Club Main","C235","12","4","1800"
"12-08-22 / 07:47 PM","Hall of Fame","120","10","4","1138.38"
"12-08-22 / 07:47 PM","Upper Concourse","449","23","1","427.5"
"12-08-22 / 07:47 PM","Club Hall of Fame","C115","17","2","1371.02"
"12-08-22 / 07:47 PM","Hall of Fame","119","21","4","1084.17"
"12-08-22 / 03:29 PM","Main","241","11","2","765"
"12-08-22 / 11:09 AM","Main","221","11","1","562.5"
"12-08-22 / 12:19 AM","Main","226","3","2","955.11"
"12-08-22 / 12:19 AM","Club Mezzanine","C338","13","2","1080"
"12-07-22 / 01:58 PM","Club Hall of Fame","C113","16","4","1450.15"
"12-07-22 / 01:58 PM","Upper Concourse","423","9","2","540"
"12-06-22 / 11:50 PM","Upper Concourse","415","6","2","654.3"
"12-06-22 / 05:22 PM","Field","E","10","3","1845"
"12-06-22 / 05:22 PM","Upper Concourse","439","29","4","611"
"12-06-22 / 05:22 PM","Field","H","15","5","2250"
"12-06-22 / 02:02 PM","Upper Concourse","415","6","2","542.7"
"12-06-22 / 02:02 PM","Club Main","C232","3","1","899.1"
"12-06-22 / 02:22 AM","Upper Concourse","439","23","2","699.72"
"12-06-22 / 02:22 AM","Mezzanine","319","16","2","720"
"12-05-22 / 11:13 PM","Upper Concourse","446","17","2","481.5"
"12-05-22 / 07:41 PM","Upper Concourse","440","28","4","655.2"
"12-05-22 / 07:41 PM","Club Hall of Fame","C109","13","6","2585.23"
"12-05-22 / 07:41 PM","Upper Concourse","411","14","2","607.5"
"12-05-22 / 04:04 PM","Upper Concourse","440","23","3","495"
"12-05-22 / 04:04 PM","Mezzanine","323","3","2","855"
"12-05-22 / 04:04 PM","Upper Concourse","423","9","4","540"
"12-05-22 / 12:54 PM","Upper Concourse","414","28","6","686.69"
"12-05-22 / 12:54 PM","Club Main","C208","10","2","900"
"12-05-22 / 01:21 AM","Field","A","21","2","3150"
"12-04-22 / 10:08 PM","Upper Concourse","411","27","2","810"
"12-04-22 / 10:08 PM","Upper Concourse","446","14","2","481.5"
"12-04-22 / 10:08 PM","Upper Concourse","449","14","2","391.5"
"12-04-22 / 02:56 PM","Upper Concourse","418","24","2","608.31"
"12-04-22 / 02:56 PM","Field","L","10","3","2057.02"
"12-04-22 / 02:56 PM","Field","J","5","2","1665"
"12-04-22 / 05:39 AM","Upper Concourse","444","6","6","795.6"
"12-04-22 / 02:51 AM","Main","242","6","2","900"
"12-04-22 / 02:51 AM","Upper Concourse","413","20","1","675"
"12-03-22 / 10:53 PM","Upper Concourse","414","6","2","685.02"
"12-03-22 / 10:53 PM","Main","216","13","6","991.63"
"12-03-22 / 06:49 PM","Field","C","7","2","2925"
"12-03-22 / 03:02 PM","Club Mezzanine","C308","7","2","674.1"
"12-03-22 / 03:02 PM","Upper Concourse","446","14","4","481.5"
"12-03-22 / 11:14 AM","Club Mezzanine","C310","6","6","872.03"
"12-03-22 / 08:10 AM","Club Hall of Fame","C113","1","2","2557.8"
"12-03-22 / 04:59 AM","Main","227","14","3","855"
"12-03-22 / 01:14 AM","Mezzanine","319","6","4","846"
"12-03-22 / 01:14 AM","Main","220","5","2","1530"
"12-03-22 / 01:14 AM","Upper Concourse","440","9","2","486"
"12-02-22 / 04:56 PM","Club Mezzanine","C313","14","2","755.3"
"12-02-22 / 09:29 AM","Hall of Fame","143","14","2","764.08"
"12-02-22 / 03:10 AM","Upper Concourse","411","25","3","495"
"12-02-22 / 03:10 AM","Upper Concourse","435","","2","540"
"12-02-22 / 03:10 AM","Upper Concourse","449","14","1","382.5"
"12-02-22 / 03:10 AM","Upper Concourse","445","19","1","434.56"
"12-01-22 / 11:20 PM","Upper Concourse","440","29","2","703.39"
"12-01-22 / 07:27 PM","Field","N","13","4","3600"
"12-01-22 / 03:56 PM","Field","H","4","2","2001.09"
